,Position,Salary Estimate,Rating,Organization,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
410,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),3.7,"Ecolab
3.7",Pune,-1,10000+ Employees,1923,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),-1
411,Senior Manager - Data Scientist Collections,₹244K - ₹850K (Glassdoor Est.),3.8,"Genpact
3.8",Bangalore,-1,10000+ Employees,1997,Company - Public,IT Services,Information Technology,$2 to $5 billion (USD),-1
412,Senior Manager - Data Scientist Collections,₹244K - ₹850K (Glassdoor Est.),3.8,"Genpact
3.8",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
413,Data Scientist / Sr. Data Scientist,₹244K - ₹850K (Glassdoor Est.),-1,FRATITUDE Talent Advisors,Karnataka,-1,1 to 50 Employees,2018,Private Practice / Firm,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
414,Data Scientist / Sr. Data Scientist,₹244K - ₹850K (Glassdoor Est.),-1,FRATITUDE Talent Advisors,Karnataka,-1,-1,-1,-1,-1,-1,-1,-1
415,DATA SCIENTIST,₹244K - ₹850K (Glassdoor Est.),4.0,"Tech27 Systems Ltd.
4.0",Calicut,-1,51 to 200 Employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),-1
416,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),3.9,"Razorpay
3.9",Bangalore,-1,501 to 1000 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
417,CN - Strategy - MC - T&O - OA Data Scientist (NLP) - 11,₹244K - ₹850K (Glassdoor Est.),3.9,"Accenture
3.9",Gurgaon,-1,10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD),-1
418,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),4.2,"Innoplexus
4.2",Pune,-1,201 to 500 Employees,2011,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
419,Advanced Analytics Master - Data Scientist,₹244K - ₹850K (Glassdoor Est.),4.2,"Hewlett Packard Enterprise
4.2",Bangalore,-1,10000+ Employees,2015,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
420,Data Scientist – AI ML Team,₹244K - ₹850K (Glassdoor Est.),3.8,"CustomerXPs
3.8",Bangalore,-1,201 to 500 Employees,2006,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),-1
421,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),3.0,"TCG Digital
3.0",India,-1,201 to 500 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
422,Data Scientist - Consultant,₹244K - ₹850K (Glassdoor Est.),4.4,"Krypt, Inc.
4.4",Bangalore,-1,51 to 200 Employees,2008,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
423,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),3.6,"Larsen & Toubro Infotech Limited
3.6",India,-1,10000+ Employees,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
424,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),3.6,"Larsen & Toubro Infotech Limited
3.6",India,-1,-1,-1,-1,-1,-1,-1,-1
425,Data Scientist / Quantitative Analyst,₹244K - ₹850K (Glassdoor Est.),-1,Antier Solutions Pvt. Ltd,SAS Nagar,-1,-1,-1,-1,-1,-1,-1,-1
426,Data Scientist / Quantitative Analyst,₹244K - ₹850K (Glassdoor Est.),-1,Antier Solutions Pvt. Ltd,SAS Nagar,-1,-1,-1,-1,-1,-1,-1,-1
427,Machine Learning Engineer,₹244K - ₹850K (Glassdoor Est.),4.6,"Elsevier
4.6",Chennai,-1,5001 to 10000 Employees,1880,Subsidiary or Business Segment,Publishing,Media,$2 to $5 billion (USD),-1
428,Principal Data Scientist - Online Gaming Company,₹244K - ₹850K (Glassdoor Est.),3.6,"Michael Page
3.6",Bangalore,-1,201 to 500 Employees,-1,Company - Private,Security Services,Business Services,Less than $1 million (USD),-1
429,Senior Data Scientist,₹244K - ₹850K (Glassdoor Est.),4.4,"ALGOANALYTICS
4.4",Pune,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
430,Data and Applied Scientist - 2,₹244K - ₹850K (Glassdoor Est.),4.4,"Microsoft
4.4",Hyderābād,-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
431,Data Scientist - Digital Lending,₹590K - ₹821K (Glassdoor Est.),3.6,"Michael Page
3.6",Bangalore,-1,201 to 500 Employees,-1,Company - Private,Security Services,Business Services,Less than $1 million (USD),-1
432,Data Science/ Scientist - Python/ Deep Learning,₹590K - ₹821K (Glassdoor Est.),-1,Shri TirupatiI Balaji Education Foundation,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
433,Data Scientist/ Machine Learning Consultant ( UK Location),₹590K - ₹821K (Glassdoor Est.),-1,Imurgence,India,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
434,Data Scientist - Job Code(NLP-18),₹590K - ₹821K (Glassdoor Est.),4.2,"UVJ Technologies Private Limited
4.2",India,-1,201 to 500 Employees,2003,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1
435,Senior Data Scientist,₹590K - ₹821K (Glassdoor Est.),3.7,"Signify
3.7",Bangalore,-1,10000+ Employees,1891,Company - Public,Consumer Products Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
436,Senior Data Scientist,₹590K - ₹821K (Glassdoor Est.),3.4,"EagleView
3.4",Bangalore,-1,501 to 1000 Employees,2001,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
437,Senior Data Scientist (Full-Stack + Dev Ops),₹590K - ₹821K (Glassdoor Est.),3.4,"Wolters Kluwer
3.4",Maharashtra,-1,10000+ Employees,1836,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),-1
438,Team Lead Data Scientist,₹590K - ₹821K (Glassdoor Est.),3.9,"MiQ Digital
3.9",Bangalore,-1,501 to 1000 Employees,2010,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
439,Team Lead Data Scientist,₹590K - ₹821K (Glassdoor Est.),3.9,"MiQ Digital
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
440,Team Lead Data Scientist,₹590K - ₹821K (Glassdoor Est.),3.9,"MiQ Digital
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
441,DATA SCIENTIST,₹590K - ₹821K (Glassdoor Est.),-1,Reserve Bank Information Technology Private Limited (ReBIT),Navi Mumbai,-1,-1,-1,-1,-1,-1,-1,-1
442,Applied Scientist I,₹590K - ₹821K (Glassdoor Est.),4.3,"ADCI - Karnataka
4.3",Bangalore,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
443,Senior Data Scientist,₹590K - ₹821K (Glassdoor Est.),3.8,"Oracle
3.8",Bangalore,-1,10000+ Employees,1977,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
444,Data Scientist – Embedded Systems – Innovation,₹590K - ₹821K (Glassdoor Est.),-1,CareerXperts,India,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
445,Data Engineer,₹590K - ₹821K (Glassdoor Est.),4.1,"Zynga
4.1",Bangalore,-1,1001 to 5000 Employees,2007,Company - Public,Video Games,Media,$500 million to $1 billion (USD),-1
446,Senior Data Scientist- AI,₹590K - ₹821K (Glassdoor Est.),3.5,"Lymbyc Solutions
3.5",Bangalore,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
447,Data Scientist - Data Sciences,₹590K - ₹821K (Glassdoor Est.),3.8,"GEP
3.8",Hyderābād,-1,1001 to 5000 Employees,1999,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
448,Principal Data Scientist - Remote,₹590K - ₹821K (Glassdoor Est.),4.1,"Icertis
4.1",Pune,-1,1001 to 5000 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
449,SR DATA Scientist,₹590K - ₹821K (Glassdoor Est.),3.6,"Larsen & Toubro Infotech Limited
3.6",India,-1,10000+ Employees,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
450,Data Scientist (Machine Learning Engineer),₹590K - ₹821K (Glassdoor Est.),-1,Acmeture Global Consulting Services,Hyderābād,-1,1 to 50 Employees,-1,Self-employed,-1,-1,Less than $1 million (USD),-1
451,Data Scientist (Machine Learning),₹590K - ₹821K (Glassdoor Est.),-1,Escon Info Systems,Bāra Banki,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
452,Data Scientist II,₹590K - ₹821K (Glassdoor Est.),4.4,"Microsoft
4.4",Hyderābād,-1,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
453,Data Scientist II,₹590K - ₹821K (Glassdoor Est.),4.4,"Microsoft
4.4",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
454,Data Scientist - Immediate For Altimetrik,₹590K - ₹821K (Glassdoor Est.),3.8,"Altimetrik India Private Limited
3.8",Chennai,-1,1001 to 5000 Employees,2012,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
455,Data Scientist - Immediate For Altimetrik,₹590K - ₹821K (Glassdoor Est.),3.8,"Altimetrik India Private Limited
3.8",Chennai,-1,-1,-1,-1,-1,-1,-1,-1
456,"Data Scientist, Pratham Digital",₹590K - ₹821K (Glassdoor Est.),4.3,"PRATHAM Education
4.3",Mumbai,-1,5001 to 10000 Employees,-1,Nonprofit Organization,Social Assistance,Non-Profit,Less than $1 million (USD),-1
457,Data Scientist 4,₹590K - ₹821K (Glassdoor Est.),3.8,"Oracle
3.8",Hyderābād,-1,10000+ Employees,1977,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
458,Data Analyst,₹590K - ₹821K (Glassdoor Est.),4.2,"47billion
4.2",Indore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
459,Media Data Scientist,₹590K - ₹821K (Glassdoor Est.),4.3,"freshworks
4.3",Bangalore,-1,1001 to 5000 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
460,CIEL/SEL/15381: Data Scientist,₹590K - ₹821K (Glassdoor Est.),4.3,"CIEL HR Services
4.3",Mumbai,-1,201 to 500 Employees,2015,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
461,Data Scientist - 09,₹731K - ₹775K (Glassdoor Est.),3.9,"Accenture
3.9",Bangalore,-1,10000+ Employees,1989,Company - Public,Consulting,Business Services,$10+ billion (USD),-1
462,CIEL/SEL/15223: SR DATA Scientist,₹731K - ₹775K (Glassdoor Est.),4.3,"CIEL HR Services
4.3",Bangalore,-1,201 to 500 Employees,2015,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
463,Lead Data Scientist,₹731K - ₹775K (Glassdoor Est.),4.1,"Anblicks
4.1",Hyderābād,-1,51 to 200 Employees,-1,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
464,Manager - Data Scientist,₹731K - ₹775K (Glassdoor Est.),3.9,"Michelin
3.9",Pune,-1,10000+ Employees,1889,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
465,Manager - Data Scientist,₹731K - ₹775K (Glassdoor Est.),3.9,"Michelin
3.9",Pune,-1,-1,-1,-1,-1,-1,-1,-1
466,Data Engineer,₹731K - ₹775K (Glassdoor Est.),4.7,"Datatobiz
4.7",Chandigarh,-1,1 to 50 Employees,2018,Self-employed,IT Services,Information Technology,Less than $1 million (USD),-1
467,Sr. Data Scientist/ Sr. Data Science Consultant (Marketing Analytics),₹731K - ₹775K (Glassdoor Est.),3.3,"Course5
3.3",Bangalore,-1,1001 to 5000 Employees,2000,Company - Private,Consulting,Business Services,$100 to $500 million (USD),-1
468,Sr. Data Scientist/ Sr. Data Science Consultant (Marketing Analytics),₹731K - ₹775K (Glassdoor Est.),3.3,"Course5
3.3",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
469,Associate Data Scientist,₹731K - ₹775K (Glassdoor Est.),4.1,"Shell
4.1",Chennai,-1,10000+ Employees,1907,Company - Public,Oil & Gas Exploration & Production,"Oil, Gas, Energy & Utilities",$10+ billion (USD),-1
470,Data Scientist-2,₹731K - ₹775K (Glassdoor Est.),4.0,"Paypal
4.0",Chennai,-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
471,Senior Data Scientist,₹731K - ₹775K (Glassdoor Est.),4.1,"Anblicks
4.1",Vijayawāda,-1,51 to 200 Employees,-1,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
472,Business Intelligence Analysts,₹731K - ₹775K (Glassdoor Est.),4.0,"Systematix Infotech
4.0",Indore,-1,201 to 500 Employees,2005,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
473,Business Intelligence Analysts,₹731K - ₹775K (Glassdoor Est.),4.0,"Systematix Infotech
4.0",Indore,-1,-1,-1,-1,-1,-1,-1,-1
474,Senior Data Scientist / Algorithms Specialist,₹731K - ₹775K (Glassdoor Est.),4.3,"AmyLogic
4.3",Bangalore,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
475,Data Scientist II,₹731K - ₹775K (Glassdoor Est.),3.8,"HERE Technologies
3.8",Mumbai,-1,5001 to 10000 Employees,1984,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
476,Data Scientist II,₹731K - ₹775K (Glassdoor Est.),3.8,"HERE Technologies
3.8",Mumbai,-1,-1,-1,-1,-1,-1,-1,-1
477,Principal Data Scientist,₹731K - ₹775K (Glassdoor Est.),3.9,"MiQ Digital
3.9",Bangalore,-1,501 to 1000 Employees,2010,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
478,Senior Associate - Data Scientist/ML Engineer Digital Factory - Bangalore,₹731K - ₹775K (Glassdoor Est.),3.9,"PwC
3.9",Bangalore,-1,10000+ Employees,1998,Company - Private,Accounting,Accounting & Legal,$5 to $10 billion (USD),-1
479,Senior Data Scientist,₹731K - ₹775K (Glassdoor Est.),3.0,"TEG Analytics
3.0",India,-1,51 to 200 Employees,2008,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
480,MASTER DATA SCIENTIST,₹731K - ₹775K (Glassdoor Est.),2.7,"Inference Labs
2.7",Bangalore,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
481,Data Analyst – Fresher – Data Scientist – Graduate - Fresher 8077828639 | 7303778896,₹731K - ₹775K (Glassdoor Est.),-1,Structured Learning Assistance Consultants India Private Limited,New Delhi,-1,-1,-1,-1,-1,-1,-1,-1
482,Data Analyst – Fresher – Data Scientist – Graduate - Fresher 8077828639 | 7303778896,₹731K - ₹775K (Glassdoor Est.),-1,Structured Learning Assistance Consultants India Private Limited,New Delhi,-1,-1,-1,-1,-1,-1,-1,-1
483,Senior Data Scientist,₹731K - ₹775K (Glassdoor Est.),3.7,"Cognizant
3.7",Hyderābād,-1,10000+ Employees,1994,Company - Public,-1,-1,$10+ billion (USD),-1
484,Data Engineer (ETL Development with support responsibility),₹731K - ₹775K (Glassdoor Est.),3.9,"Nutanix
3.9",Bangalore,-1,5001 to 10000 Employees,2009,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
485,Data Engineer (ETL Development with support responsibility),₹731K - ₹775K (Glassdoor Est.),3.9,"Nutanix
3.9",Bangalore,-1,-1,-1,-1,-1,-1,-1,-1
486,Senior Data Scientist,₹731K - ₹775K (Glassdoor Est.),3.7,"Bewakoof
3.7",Bangalore,-1,1 to 50 Employees,2012,Company - Private,Internet,Information Technology,$100 to $500 million (USD),-1
487,Sr. Professional - Data Scientist / Analytics,₹731K - ₹775K (Glassdoor Est.),3.6,"Sutherland
3.6",India,-1,10000+ Employees,1986,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1
488,Data Scientist (AM/M),₹731K - ₹775K (Glassdoor Est.),-1,PS International Infoservices PvtLtd,Mumbai,-1,-1,-1,-1,-1,-1,-1,-1
489,Data Analyst - Advanced Analytics,₹731K - ₹775K (Glassdoor Est.),4.0,"Perceptive Analytics
4.0",Hyderābād,-1,1 to 50 Employees,2013,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
490,"Data Scientist,",₹731K - ₹775K (Glassdoor Est.),-1,Novazone Services,Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
491,Data Engineer,₹553K - ₹932K (Glassdoor Est.),4.3,"Ambc Technologies
4.3",Bangalore,-1,1 to 50 Employees,2001,Private Practice / Firm,IT Services,Information Technology,$5 to $10 million (USD),-1
492,Senior Data Scientist,₹553K - ₹932K (Glassdoor Est.),-1,skilora,Remote,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
493,Data Scientist_TS,₹553K - ₹932K (Glassdoor Est.),4.2,"AppZen
4.2",Pune,-1,201 to 500 Employees,2012,Company - Private,Financial Transaction Processing,Finance,$5 to $10 million (USD),-1
494,Sr. Data Scientist,₹553K - ₹932K (Glassdoor Est.),3.2,"Blackhawk Network
3.2",Bangalore,-1,1001 to 5000 Employees,2001,Company - Private,Financial Transaction Processing,Finance,$1 to $2 billion (USD),-1
495,Machine Learning Engineer - Senior Advisor,₹553K - ₹932K (Glassdoor Est.),4.2,"Dell Technologies
4.2",India,-1,10000+ Employees,1984,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
496,Senior Data Scientist,₹553K - ₹932K (Glassdoor Est.),-1,Intellithink,Chennai,-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
497,Senior Data Scientist,₹553K - ₹932K (Glassdoor Est.),3.1,"Cambridge Technology
3.1",Hyderābād,-1,201 to 500 Employees,1999,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
498,TTS -ASIA-Data Scientist-Celonis,₹553K - ₹932K (Glassdoor Est.),3.9,"Citi
3.9",Pune,-1,10000+ Employees,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
499,Data Engineer,₹553K - ₹932K (Glassdoor Est.),4.0,"Paypal
4.0",Chennai,-1,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
500,ASIC Modeling Engineer,₹553K - ₹932K (Glassdoor Est.),3.7,"Micron Technology
3.7",Hyderābād,-1,10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
501,ASIC Modeling Engineer,₹553K - ₹932K (Glassdoor Est.),3.7,"Micron Technology
3.7",Hyderābād,-1,-1,-1,-1,-1,-1,-1,-1
